,,,
Plant Name,State,Latitude,Longitude
Atwater Solar,MN,45.140869,-94.769733
Chisago Solar,MN,45.452479,-92.901952
Dodge Center Solar,MN,44.026007,-92.881554
Eastwood Solar,MN,44.154526,-93.916561
Hastings Solar,MN,44.759275,-92.824883
Lake Emily Solar,MN,44.320364,-93.903166
Lake Pulaski Solar,MN,45.195854,-93.812137
Lawrence Creek Solar,MN,45.401289,-92.693726
Montrose Solar,MN,45.055628,-93.922807
Paynesville Solar,MN,45.392905,-94.721226
Pine Island Solar,MN,44.206624,-92.663649
Waseca Solar,MN,44.092414,-93.530984
West Faribault Solar,MN,44.274932,-93.310634
West Waconia Solar,MN,44.789894,-93.901292
"Saluda Solar, LLC",SC,33.968390,-81.782900
UA Central Utility Plant,AR,36.066336,-94.172254
Limerick Road Solar Farm,VT,44.368889,-73.247083
"Langdon Solar Farm, LLC",NC,35.447278,-78.413481
Innovative Solar 42,NC,34.847627,-78.877359
Innovative Solar 31,NC,34.539425,-78.755394
Wind GEM,IA,41.469985,-94.339357
158th Fighter Wing Solar Farm,VT,44.477705,-73.153412
Tri-County Solar Facility,GA,33.308113,-83.389601
"Grant Plains Wind, LLC",OK,36.970800,-97.705300
KIUC Kapaia PV and BA Storage Project Hy,HI,21.997272,-159.379194
GMP Solar - Richmond,VT,44.426910,-73.008489
"NorWest Energy 2, LLC",OR,44.068030,-121.228380
"ZV Solar 3, LLC",NC,34.816182,-79.200218
GRP Franklin Renewable Energy Facility,GA,34.376111,-83.330556
Big Level Wind,PA,41.869326,-77.665939
Hattiesburg Solar Farm,MS,31.275828,-89.301156
Southerland Farm Solar,NC,36.265611,-78.367806
Hazlehurst II,GA,31.819444,-82.602222
Selmer I,TN,35.140556,-88.551111
Selmer II,TN,35.166111,-88.646667
Solar Blythe 2,CA,33.618678,-114.696182
Marquette Energy Center,MI,46.565970,-87.437245
Millington Solar Farm,TN,35.351533,-89.854725
Cedartown Battery Energy Storage Project,GA,34.041026,-85.223252
GMP Solar - Panton Hybrid,VT,44.085795,-73.195385
Flywheel Energy Storage System Microgrid,AK,57.780114,-152.443783
Westside Energy Station,MN,44.039023,-92.551866
Borrego Springs Energy Storage,CA,33.270110,-116.349600
Pala Energy Storage Yard,CA,33.356510,-117.113599
Ortega Highway Energy Storage,CA,33.562061,-117.543777
Canyon Crest Academy,CA,32.959070,-117.191622
El Cajon Energy Storage,CA,32.811500,-117.050546
Escondido Energy Storage,CA,33.124446,-117.114274
North City - Landfill Gas Engine North,CA,32.877822,-117.197788
White Wing Solar,AZ,32.994056,-113.508806
HQC Rock River Solar Power Gen Station,WI,42.578831,-89.033021
"Great Western Wind Energy, LLC",OK,36.166503,-99.596006
Wadesboro Farm 2,NC,35.023406,-80.093192
Wadesboro Farm 3,NC,34.969356,-80.051028
Hector Farm,NC,35.376236,-79.909719
Kojak Farm,NC,35.799150,-78.102178
Meriwether Farm,NC,36.288911,-78.604589
Soluga Farms III,NC,35.219272,-78.673331
Upton County Solar,TX,31.241808,-102.290270
CoTAL Solar Farm,FL,30.379260,-84.353938
LaFayette Solar Farm,AL,32.876313,-85.388210
Oceana Solar,VA,36.789753,-76.051419
Mount Vernon Solar,GA,33.838800,-83.638000
Pleasant Valley Solar,GA,33.736800,-83.697100
Kelly Creek Wind Project,IL,40.967500,-88.197500
Sweetheart Lake Hydroelectric Facility,AK,57.944900,-133.686700
CPV Fairview Energy Center,PA,40.412000,-78.855000
"Golden Fields Solar I, LLC",CA,34.839012,-118.386843
"Solar Star California, XLI, LLC",CA,34.839012,-118.386843
Rush Springs Wind,OK,34.682883,-97.829283
UI RCP Woodbridge FC,CT,41.358035,-73.007805
Voyager Wind I,CA,35.046061,-118.282730
Sand Creek Wind Farm,MT,47.911000,-105.498000
Baron Winds Farm,NY,42.375000,-77.593000
Wayne Solar III LLC,NC,35.324377,-77.871225
Wayne Solar II LLC,NC,35.315560,-78.079480
Duplin Solar I LLC (160 Houston Lane),NC,34.960083,-77.980388
Old Pageland Monroe Road Solar Farm,NC,34.952330,-80.481910
Bay Branch Solar,NC,35.474500,-77.119100
Wayne Solar I LLC,NC,35.221083,-78.019026
Jacobson 5 MW Solar,AZ,35.304528,-114.011830
Wye Mills VNEM CSG,MD,38.940370,-76.045658
CMEEC - Rogers Rd Solar,CT,41.538324,-72.122544
CMEEC - Hollyhock Solar,CT,41.528352,-72.086121
CMEEC - Polaris Park Solar Hybrid,CT,41.381256,-72.076886
CMEEC - Navy NE Trident,CT,41.395460,-72.079191
CMEEC - Norwich Stott St Solar Hybrid,CT,41.576946,-72.104609
St. Mary Clean Energy Center,LA,29.684550,-91.470619
Summit Farms Solar,NC,36.476500,-76.136000
Morin Solar 2013 LLC,MA,42.166995,-72.192896
Brookfield Solar 2013 LLC,MA,42.256090,-72.067877
WYM 1250 Palmer LLC,MA,42.151092,-72.269740
Southern Sky Renew Energy Berkley LLC,MA,41.837770,-71.091296
BC Solar,OR,42.175000,-120.359800
AEP Churubusco NaS,IN,41.232600,-85.314900
Rush Creek Wind,CO,39.172111,-103.845358
"Ninnescah Wind Energy, LLC",KS,37.586714,-98.579264
Worcester Landfill,MA,42.219000,-71.791000
DG AMP Solar Bowling Green,OH,41.396000,-83.582000
Brantley Solar,NC,35.890485,-78.155153
Fox Creek Solar,NC,36.126912,-78.273106
Renew Canal 1 CSG LLC,MA,41.766987,-70.521172
BRE NC Solar 3,NC,36.383000,-78.612000
"Perkins Solar, LLC",NC,36.437410,-78.971980
Empire Solar,MN,44.664380,-93.108809
Blue Lake Solar,MN,44.796420,-93.429593
"Gainey Solar, LLC",NC,34.499000,-78.653000
"Auten Road Farm, LLC",NC,35.304980,-81.137350
"Creech Solar 2, LLC",NC,35.721960,-78.604340
"Bunn Level Farm, LLC",NC,35.308639,-78.774331
Cork Oak Solar,NC,36.371000,-77.571000
Sunflower Solar,NC,36.395000,-77.593000
Kingman Wind,KS,37.586714,-98.579264
"Solar Mule, LLC",ME,44.557725,-69.671364
Henrietta D Energy Storage LLC,CA,36.228872,-119.904686
M&G Resins USA,TX,27.833756,-97.496523
"West Brookfield Solar, LLC",MA,42.222798,-72.129525
"Javelina Wind Energy II, LLC",TX,27.440000,-98.910000
Shakopee Energy Park,MN,44.783611,-93.481111
Rabbit Hill Energy Storage Project,TX,30.587828,-97.687023
"North Nash Farm, LLC",NC,36.070336,-78.038319
Dickinson Solar Array,MN,45.114440,-93.813799
Belchertown,MA,42.259548,-72.400429
Townsite Solar Project Hybrid,NV,35.937336,-114.883999
Rock Creek Wind Project,MO,40.400000,-95.200000
McHenry Battery Storage,IL,42.331411,-88.274352
"Salt Fork Wind Project, LLC",TX,35.181720,-100.934408
Moffett Solar Project,SC,32.620653,-80.995994
Ridgeland Solar Project,SC,32.465000,-80.961000
Willey Battery Utility,OH,39.287747,-84.680313
Mira Loma Energy Storage Facility,CA,34.006125,-117.560934
Archdiocese of Baltimore J,MD,39.445000,-76.217000
Archdiocese of Baltimore L,MD,39.445000,-76.217000
Baltimore City B,MD,39.436000,-76.220000
Baltimore City D,MD,39.436000,-76.220000
Baltimore City F,MD,39.436000,-76.220000
Baltimore City G,MD,39.436000,-76.220000
City of Havre De Grace C,MD,39.436000,-76.220000
Sod Run WTP A,MD,39.436000,-76.220000
CE&P Imperial Valley 1,CA,32.912778,-115.518333
Osborn Wind Energy,MO,39.747699,-94.473482
"Nixa Solar, LLC",MO,37.043903,-93.338969
Tisch Mills Wind,WI,44.240851,-87.573281
Turner Energy Storage Project,WA,46.751832,-117.161386
Tannery Road Landfill,NY,43.239004,-75.534588
San Joaquin Solar,CA,36.527000,-120.149000
Fort Rucker Solar Array,AL,31.331148,-85.730190
ANAD Solar Array,AL,33.626728,-85.969481
"Annapolis Solar Park, LLC",MD,38.992144,-76.573773
Pearl Solar,TX,30.987840,-102.268310
TRS Fuel Cell,CT,41.390700,-73.435400
Amphitheater High School Solar,AZ,32.269000,-110.975000
Canyon Del Oro High School Solar,AZ,32.374000,-110.974000
Pierre Solar,SD,44.388753,-100.307043
"Cimarron Bend Wind Project I, LLC",KS,37.355000,-99.991000
"Cimarron Bend Wind Project II, LLC",KS,37.355000,-99.991000
Western Plains Wind Farm,KS,37.854801,-99.679810
"Blue Summit Storage, LLC",TX,34.299000,-99.399000
Tanager Holdings,NC,35.752700,-79.784627
Friesian Holdings,NC,34.713847,-79.542854
WakeSun LLC,MN,45.472889,-94.406417
BentonSun LLC,MN,44.766167,-93.857944
Nodal Power,NM,31.811078,-106.593260
Gaines County,TX,32.628531,-103.057236
Stanton Energy Reliability Center Hybrid,CA,33.806801,-117.985758
DESI-1 Battery Energy Storage Facility,CA,33.799248,-117.873371
Wind Colebrook South,CT,41.961067,-73.140779
JED Solid Waste Mgmt Renewable Energy,FL,28.063777,-81.097236
Rincon Solar I,GA,32.292879,-81.284401
"Green City Recovery, LLC",KY,38.345278,-84.548889
Trenton Solar Farm (MO),MO,40.115500,-93.612200
Rolla Solar Farm (MO),MO,37.985300,-91.716900
Waynesville Solar Farm (MO),MO,37.804100,-92.253500
Marshall Solar Farm (MO),MO,39.094800,-93.210400
Havre de Grace II - E at Perryman,MD,39.436000,-76.220000
IFF Hazlet,NJ,40.438190,-74.160147
Stone Hill Solar CSG,MA,42.059104,-71.089157
Chisago Community Solar,MN,45.413357,-92.682957
Ursa Community Solar,MN,44.671581,-93.082555
Sunrise Community Solar,MN,45.474994,-92.891092
Rosemount Community Solar,MN,44.722410,-93.022909
Paynesville Community Solar,MN,45.402543,-94.715472
Orion Community Solar,MN,45.587899,-94.401439
Northfield Community Solar,MN,44.475433,-93.198308
Weld 1 Community Solar Array,CO,40.232146,-104.791865
Green Cow Power,IN,41.536735,-85.927204
Logan 1 Community Solar Array,CO,40.609968,-103.145084
Conejos 1 Community Solar Array,CO,37.195886,-105.982424
Arapahoe 3 Community Solar Array,CO,39.638358,-104.674249
Xcel Adams 2 Community Solar Array,CO,39.784937,-104.583391
Xcel Adams 1 Community Solar Array,CO,39.765479,-104.588631
East Orange Solar,NJ,40.747582,-74.335762
Howell Solar,NJ,40.147009,-74.167516
Raritan Solar,NJ,40.464221,-74.857879
Bridgewater Solar CSG,MA,41.964116,-70.971931
Holliston Solar CSG,MA,42.169641,-71.468223
Frankford Solar,NJ,41.166566,-74.701645
Brickyard Solar,NJ,40.189425,-74.154483
Bordentown Solar,NJ,40.038900,-74.776600
Longview Solar,MD,38.394728,-75.672715
Wilmington Solar,MA,42.546281,-71.175281
Church Hill,MD,39.100947,-75.959681
Fall River Solar CSG,MA,41.751347,-71.114536
DSM Solar,NJ,40.843699,-75.065155
Pittsgrove Solar,NJ,39.539042,-75.179342
Old Midville Solar,GA,32.820676,-81.981760
Argonne National Laboratory CHP,IL,41.716534,-87.970608
"Rattlesnake Power, LLC",TX,31.360331,-99.551356
SEPV Imperial Dixieland West,CA,32.794110,-115.779317
SEPV Imperial Dixieland East,CA,32.792038,-115.773448
Silvi Gibraltar Rock,NJ,40.450916,-74.717077
Seabrook Village,NJ,40.234177,-74.087225
Simcoe Solar,ID,43.288439,-115.955371
Osawatomie Power Plant South Sub,KS,38.495623,-94.952550
Osawatomie Power Plant North Sub,KS,38.501309,-94.956918
Gloucester Community College Solar,NJ,39.780789,-75.122887
Shirley Landfill,MA,42.541710,-71.676360
DDR Shoppers World,MA,42.300745,-71.396228
Spartan,NJ,40.047769,-74.616461
Meadow Solar,MA,42.230095,-71.133341
Cedarville CSG,MA,41.802697,-70.549809
Freeze Solar,NJ,40.376292,-74.527849
PPA Grand,CA,33.691000,-117.833000
"Roper Farm, LLC",NC,35.187475,-81.440717
Pfizer Peapack Solar,NJ,40.711882,-74.663434
Holland Solar,NJ,40.599743,-75.108622
Victory Solar LLC,CO,39.795000,-104.433000
L'Oreal Franklin,NJ,40.487906,-74.521366
L'Oreal Monmouth,NJ,40.400273,-74.504689
Gila River Power Block 2,AZ,32.975000,-112.694444
Lower Cape May HS,NJ,38.976718,-74.906513
Timber Creek HS,NJ,39.760172,-75.014791
Adams Ave MS and HS,NJ,39.411372,-74.530865
Phantom Solar,TX,31.114983,-97.845111
Deerfield CSG Solar,MA,42.562880,-72.589186
Community Foodbank of NJ,NJ,40.697259,-74.212235
"American Kings Solar, LLC",CA,36.240000,-119.898000
"Hew Fulton Farm, LLC",NC,34.784039,-79.474542
"McGoogan Farm, LLC",NC,34.888736,-79.062708
Royal Wine Corp Solar Power Plant,NJ,40.663620,-74.100182
"Barnhill Road Solar, LLC",NC,36.269175,-76.299469
"Leggett Solar, LLC",NC,36.058000,-77.623000
Jersey Holdings,NC,34.564307,-79.037483
Tungsten Mountain,NV,39.667002,-117.693658
"Williamston Speight Solar, LLC",NC,35.887545,-77.164201
Suwannee Solar Facility,FL,30.376254,-83.174114
Bluebell Solar,TX,31.870000,-100.828000
"PVN Milliken, LLC",CA,34.038433,-117.565802
SunAnza,CA,33.555267,-116.639647
"Republic Services Renewable Energy, LLC",NV,36.358670,-114.874830
Eichtens Community Solar,MN,45.382662,-92.772538
Red Wing Community Solar,MN,44.535090,-92.516083
Lake Forest Hospital Central Energy Plan,IL,42.254160,-87.864282
South Atlantic Services Solar Farm I,NC,34.290189,-77.975668
"Iron Horse Solar 4, LLC",MA,42.580047,-71.260325
Catawba Solar LLC,NC,35.610000,-80.530000
"CEC Solar #1117, LLC",CO,38.284425,-104.523951
ACCC Mays Landing,NJ,39.460566,-74.680930
Beaver Run,NJ,41.152955,-74.638077
North Bergen Solar,NJ,40.818000,-74.017000
Salt Springs Wind Farm,KS,37.957231,-99.755513
US Foods Solar,NJ,40.534414,-74.275153
"Summit Water Nexus Mt. Holly, LLC Solar",NJ,39.987281,-74.801807
Sabert Solar,NJ,40.475477,-74.320933
Cloverdale Solar Center,CA,38.769581,-123.020724
7-Mile Ridge Wind Project,AK,63.210689,-143.247156
Hampshire College Hybrid,MA,42.376860,-72.469140
Town of Lexington Solar,MA,42.469135,-71.255460
Sullivan County - Adult Care Solar,NY,41.796600,-74.708077
Oswego County - Fulton Solar,NY,43.342437,-76.343250
Jefferson-Lewis BOCES Solar,NY,43.970958,-75.969805
Montgomery County Correctional Facility,MD,39.237945,-77.293217
Weber State University - Davis Campus PV,UT,41.098957,-111.982167
Intel - Ocotillo Campus Solar,AZ,33.243261,-111.892354
South Sioux City Solar,NE,42.458470,-96.439688
Valley Sanitary District WTP Solar,CA,33.708661,-116.198885
Colgreen North Shore Solar Farm,CA,33.540124,-115.974771
Neenach Solar Center,CA,34.812791,-118.601170
"Sun Streams, LLC",AZ,33.348840,-112.834800
"Osceola Solar, LLC",NC,36.189000,-79.532000
"Eastway Solar, LLC",NC,34.620938,-78.591689
Webster Holdco Solar CSG,MN,44.529703,-93.410622
Orbit Energy RI,RI,41.805400,-71.514166
Farmington Holdco Solar,MN,44.623117,-93.134002
Dodge Holdco Solar CSG,MN,44.022374,-92.756972
Hwy 14 Holdco Solar CSG,MN,44.021848,-92.592192
Pine Island Solar CSG,MN,44.220122,-92.654324
Big Lake Holdco Solar CSG,MN,45.334575,-93.775577
Forest Lake Solar CSG,MN,45.253488,-92.893970
Wabasha Holdco Solar CSG,MN,44.367140,-92.019280
"Goya Foods, Inc- Jersey City Solar",NJ,40.760069,-74.065394
"Goya Foods, Inc- Secaucus Solar",NJ,40.773120,-74.077397
Prudential 55 Livingston Roseland Solar,NJ,40.814586,-74.297098
Prudential 80 Livingston Roseland Solar,NJ,40.815363,-74.304989
River Terminal Development Solar,NJ,40.727800,-74.114200
Genentech Vacaville Meter #1,CA,38.390756,-121.947770
US GSA - Sacramento,CA,38.601354,-121.397929
Garrett County - DPU Treatment Plant,MD,39.505187,-79.392991
Temple Solar Arrays,PA,40.423484,-75.925225
Emmitsburg Solar Arrays,MD,39.693730,-77.314427
"Thigpen Farms Solar, LLC",NC,34.709198,-79.351904
Curtis Hill Solar CSG,MA,42.175000,-71.986000
Depot Hill Solar CSG,MA,42.153000,-71.988000
SR Houston,MS,33.926666,-88.997563
Bird Machine Solar Farm,MA,42.109564,-71.266743
Iron Horse Solar I CSG,MA,42.582855,-71.246389
Astra Wind Farm,TX,34.769544,-102.052422
NES Rutgers Solar,NJ,40.070879,-74.161153
126 Grove Solar LLC,MA,42.076119,-71.422707
VEC Alburgh Array,VT,44.962340,-73.274146
Dept of General Services -FTB,CA,38.565000,-121.343000
Cooperative Solar One,KY,38.027241,-84.254726
"Kokomo Solar 1, LLC",IN,40.473000,-86.146000
Equity Industrial Turbines,MA,42.625649,-70.656489
"Bashaw Solar CSG 1, LLC",MA,42.789327,-70.880032
Kearsarge Southwick LLC,MA,42.016270,-72.775239
Timothy Lake Powerhouse,OR,45.370546,-121.756527
"Solar Star California, XLIV, LLC",CA,34.511889,-117.922819
Prairie Wind Farm,IA,41.436900,-92.703817
GMP Solar - Hartford,VT,43.632074,-72.418566
GMP Solar - Williston,VT,44.465485,-73.103241
Eastern Iowa Solar,IA,41.596959,-91.036295
GMP Solar - Williamstown,VT,44.136051,-72.510509
Sutton Solar CSG,MA,42.102447,-71.697711
Nexamp Peak CSG,MA,42.562091,-73.287065
Stafford MS Ground Mount Community Solar,CT,41.964000,-72.309000
Bernhardt Furniture Solar Farm,NC,35.849950,-81.540861
Carl Friedrich Gauss Solar,NC,36.345842,-77.633477
"Deerfield Wind Energy, LLC",MI,43.941851,-82.898675
"Boulder Solar II, LLC",NV,35.850000,-114.944000
Pavant Solar III,UT,39.154474,-112.359849
Sauk DPC Solar,WI,43.595910,-90.322600
Lafayette DPC Solar,WI,44.887820,-91.352400
Conrath DPC Solar,WI,45.366140,-91.048200
Warren DPC Solar,WI,44.959630,-92.518200
Liberty Pole DPC Solar,WI,43.494120,-90.907100
Downsville DPC Solar,WI,44.814230,-91.884100
Mt. Hope DPC Solar,WI,42.974980,-90.831800
Medford DPC Solar,WI,45.163050,-90.372900
Whistling Winds DPC Solar,WI,43.972100,-90.071900
Willow Springs Wind Farm,TX,33.345366,-99.624257
Dermott Wind,TX,32.863769,-100.975128
Salem Harbor Power Development LP,MA,42.525486,-70.878239
Time Warner Cable - Knowles,NY,42.337435,-77.375323
"Oliver Wind III, LLC",ND,46.957100,-101.168100
Mt. Tom Solar Project Hybrid,MA,42.268600,-72.603000
Northampton Landfill Solar PV,MA,42.293717,-72.714011
Hartford Landfill Solar EGF,CT,41.791500,-72.650900
NET Power La Porte Station,TX,29.646791,-95.054145
Green Energy Machine,IA,41.373000,-94.754000
Cold River Road Solar,VT,43.585700,-72.952000
Ohio Northern University Solar Site,OH,40.759622,-83.839100
Westmont 300B,CA,33.766067,-118.284733
Correctional Solar LLC,VA,37.471464,-76.844612
"Sussex Drive, LLC",VA,36.940529,-77.417760
Buckingham Solar LLC,VA,37.502944,-78.379237
Verwey-Hanford Dairy Digester #1,CA,36.185190,-119.681495
Shakopee Met Council WTP,MN,44.796611,-93.436971
Viper Solar,NC,34.934886,-78.962159
Scarlet Solar,NC,35.287803,-77.795061
Ruskin Solar,NC,35.274000,-78.022000
Clyde Solar Array,OH,41.319351,-82.984331
Ozarks Natural Energy Community Solar,AR,36.164296,-94.082269
Montgomery County,TX,30.440830,-95.527500
St. Charles Power Station (LA),LA,30.010000,-90.460833
Lake Charles Power,LA,30.270990,-93.288610
New Orleans Power,LA,30.008100,-89.937200
"Red Oak Solar Farm, LLC",NC,35.993015,-77.933518
Dublin Solar I,GA,32.581000,-82.926000
CCC Hastings Wind Turbine,NE,40.570000,-98.334000
Creston Ridge Wind Farm,NE,41.678000,-97.386000
Hopewell Cogeneration NJ,NJ,40.348275,-74.771501
Goodhue Solar,MN,44.278900,-92.938000
GRE Marshan Solar,MN,44.692200,-92.816900
New Auburn DPC Solar,WI,45.210000,-91.435300
Antlia Community Solar,MN,43.906524,-96.138235
Aries Community Solar,MN,44.044924,-92.988569
Centaurus Community Solar,MN,44.949053,-95.511257
Gemini Community Solar,MN,45.300294,-92.804361
Mapleton Community Solar,MN,43.928851,-93.956064
Morgan Community Solar,MN,44.413186,-94.907619
Spica Community Solar,MN,44.936146,-94.854097
Vega Community Solar,MN,45.382813,-95.203741
"Spartan PV 1, LLC",MI,42.715100,-84.482400
Jacumba Solar Farm,CA,32.621200,-116.128960
Washington Solar,NC,36.272037,-79.792474
West Dubuque Solar,IA,42.491754,-90.792250
Owens Valley Solar Project 11,CA,36.275144,-118.012151
VEC Magee Hill Solar,VT,44.368200,-73.060800
Strawberry Point DPC Solar,IA,42.678600,-91.545200
Westar Cities Solar,KS,38.019400,-97.975300
Sand Lake DPC Solar,WI,45.445500,-92.549000
Nesvold Watertown Solar,MN,44.937098,-93.828672
Chocksett Rd Energy Storage Project,MA,42.451836,-71.737747
Hyperion Treatment Plant CHP Plant,CA,33.925400,-118.429800
Violet Solar,NC,35.401091,-80.418500
Red Maple Solar,MN,44.319400,-93.899000
Apache Solar I,AZ,32.068141,-109.890379
"Cotten Farm, LLC",NC,35.528489,-79.198481
Lind Solar CSG,MN,44.802355,-93.908719
Onyx - Lamphear Road CSG,NY,43.184130,-75.476724
Scott-II Solar LLC,VA,37.526244,-77.944637
Michael Solar,MN,45.667472,-94.708334
San Jacinto Solar,CA,33.834600,-117.130900
Lake Perris Solar,CA,33.836100,-117.129700
Glendale Battery Energy Storage System,CA,34.162327,-118.283684
Whitney Point Solar,CA,36.376889,-120.138472
"OSLH, LLC",OR,44.061000,-121.228000
Dakota Solar,MN,44.823500,-93.035200
CSUF State College,CA,33.879120,-117.888700
CSUF Nutwood Solar,CA,33.879120,-117.888700
ZV Solar 1,NC,34.813190,-79.201430
NextEra Westside PV,CA,36.381775,-120.134486
Atkinson Farm Solar,NC,34.896953,-77.795169
